version,table,ordinal,column,type,nullable,is_pk
v5.2,BILLINGAPCRECOVERY,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGAPCRECOVERY,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGAPCRECOVERY,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGAPCRECOVERY,5,REGIONID,varchar(10),0,1
v5.2,BILLINGAPCRECOVERY,6,APCRECOVERY,"numeric(15,0)",1,0
v5.2,BILLINGAPCRECOVERY,7,LASTCHANGED,datetime,1,0
v5.2,BILLINGASPAYMENTS,1,REGIONID,varchar(10),1,0
v5.2,BILLINGASPAYMENTS,2,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGASPAYMENTS,3,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGASPAYMENTS,4,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGASPAYMENTS,5,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGASPAYMENTS,6,CONNECTIONPOINTID,varchar(10),0,1
v5.2,BILLINGASPAYMENTS,7,RAISE6SEC,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,8,LOWER6SEC,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,9,RAISE60SEC,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,10,LOWER60SEC,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,11,AGC,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,12,FCASCOMP,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,13,LOADSHED,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,14,RGUL,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,15,RGUU,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,16,REACTIVEPOWER,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,17,SYSTEMRESTART,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,18,LASTCHANGED,datetime,1,0
v5.2,BILLINGASPAYMENTS,19,LOWER5MIN,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,20,RAISE5MIN,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,21,LOWERREG,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,22,RAISEREG,"numeric(15,5)",1,0
v5.2,BILLINGASPAYMENTS,23,AVAILABILITY_REACTIVE,"numeric(18,8)",1,0
v5.2,BILLINGASPAYMENTS,24,AVAILABILITY_REACTIVE_RBT,"numeric(18,8)",1,0
v5.2,BILLINGASPAYMENTS,25,RAISE1SEC,"numeric(18,8)",1,0
v5.2,BILLINGASPAYMENTS,26,LOWER1SEC,"numeric(18,8)",1,0
v5.2,BILLINGASRECOVERY,1,REGIONID,varchar(10),0,1
v5.2,BILLINGASRECOVERY,2,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGASRECOVERY,3,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGASRECOVERY,4,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGASRECOVERY,5,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGASRECOVERY,6,RAISE6SEC,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,7,LOWER6SEC,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,8,RAISE60SEC,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,9,LOWER60SEC,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,10,AGC,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,11,FCASCOMP,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,12,LOADSHED,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,13,RGUL,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,14,RGUU,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,15,REACTIVEPOWER,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,16,SYSTEMRESTART,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,17,LASTCHANGED,datetime,1,0
v5.2,BILLINGASRECOVERY,18,RAISE6SEC_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,19,LOWER6SEC_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,20,RAISE60SEC_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,21,LOWER60SEC_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,22,AGC_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,23,FCASCOMP_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,24,LOADSHED_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,25,RGUL_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,26,RGUU_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,27,REACTIVEPOWER_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,28,SYSTEMRESTART_GEN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,29,LOWER5MIN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,30,RAISE5MIN,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,31,LOWERREG,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,32,RAISEREG,"numeric(15,5)",1,0
v5.2,BILLINGASRECOVERY,33,LOWER5MIN_GEN,"numeric(16,6)",1,0
v5.2,BILLINGASRECOVERY,34,RAISE5MIN_GEN,"numeric(16,6)",1,0
v5.2,BILLINGASRECOVERY,35,LOWERREG_GEN,"numeric(16,6)",1,0
v5.2,BILLINGASRECOVERY,36,RAISEREG_GEN,"numeric(16,6)",1,0
v5.2,BILLINGASRECOVERY,37,AVAILABILITY_REACTIVE,"numeric(18,8)",1,0
v5.2,BILLINGASRECOVERY,38,AVAILABILITY_REACTIVE_RBT,"numeric(18,8)",1,0
v5.2,BILLINGASRECOVERY,39,AVAILABILITY_REACTIVE_GEN,"numeric(18,8)",1,0
v5.2,BILLINGASRECOVERY,40,AVAILABILITY_REACTIVE_RBT_GEN,"numeric(18,8)",1,0
v5.2,BILLINGASRECOVERY,41,RAISE1SEC,"numeric(18,8)",1,0
v5.2,BILLINGASRECOVERY,42,LOWER1SEC,"numeric(18,8)",1,0
v5.2,BILLINGASRECOVERY,43,RAISE1SEC_GEN,"numeric(18,8)",1,0
v5.2,BILLINGASRECOVERY,44,LOWER1SEC_GEN,"numeric(18,8)",1,0
v5.2,BILLINGCALENDAR,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGCALENDAR,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGCALENDAR,3,STARTDATE,datetime,1,0
v5.2,BILLINGCALENDAR,4,ENDDATE,datetime,1,0
v5.2,BILLINGCALENDAR,5,PRELIMINARYSTATEMENTDATE,datetime,1,0
v5.2,BILLINGCALENDAR,6,FINALSTATEMENTDATE,datetime,1,0
v5.2,BILLINGCALENDAR,7,PAYMENTDATE,datetime,1,0
v5.2,BILLINGCALENDAR,8,LASTCHANGED,datetime,1,0
v5.2,BILLINGCALENDAR,9,REVISION1_STATEMENTDATE,datetime,1,0
v5.2,BILLINGCALENDAR,10,REVISION2_STATEMENTDATE,datetime,1,0
v5.2,BILLINGCPDATA,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGCPDATA,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGCPDATA,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGCPDATA,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGCPDATA,5,CONNECTIONPOINTID,varchar(10),0,1
v5.2,BILLINGCPDATA,6,AGGREGATEENERGY,"numeric(16,6)",1,0
v5.2,BILLINGCPDATA,7,PURCHASES,"numeric(16,6)",1,0
v5.2,BILLINGCPDATA,8,LASTCHANGED,datetime,1,0
v5.2,BILLINGCPDATA,9,MDA,varchar(10),0,1
v5.2,BILLINGCPDATA,10,AFE,"numeric(18,8)",1,0
v5.2,BILLINGCPDATA,11,DME,"numeric(18,8)",1,0
v5.2,BILLINGCPDATA,12,UFEA,"numeric(18,8)",1,0
v5.2,BILLINGCPDATA,13,AGE,"numeric(18,8)",1,0
v5.2,BILLINGCPDATA,14,SOLDENERGY,"numeric(18,8)",1,0
v5.2,BILLINGCPDATA,15,SALES,"numeric(18,8)",1,0
v5.2,BILLINGCPDATA,16,PURCHASEDENERGY,"numeric(18,8)",1,0
v5.2,BILLINGCPSUM,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGCPSUM,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGCPSUM,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGCPSUM,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGCPSUM,5,PARTICIPANTTYPE,varchar(10),0,1
v5.2,BILLINGCPSUM,6,PREVIOUSAMOUNT,"numeric(16,6)",1,0
v5.2,BILLINGCPSUM,7,ADJUSTEDAMOUNT,"numeric(16,6)",1,0
v5.2,BILLINGCPSUM,8,ADJUSTMENTWEEKNO,"numeric(3,0)",1,0
v5.2,BILLINGCPSUM,9,ADJUSTMENTRUNNO,"numeric(3,0)",1,0
v5.2,BILLINGCPSUM,10,LASTCHANGED,datetime,1,0
v5.2,BILLINGCUSTEXCESSGEN,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGCUSTEXCESSGEN,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGCUSTEXCESSGEN,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGCUSTEXCESSGEN,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGCUSTEXCESSGEN,5,SETTLEMENTDATE,datetime,0,1
v5.2,BILLINGCUSTEXCESSGEN,6,PERIODID,"numeric(3,0)",0,1
v5.2,BILLINGCUSTEXCESSGEN,7,EXCESSGENPAYMENT,"numeric(16,6)",1,0
v5.2,BILLINGCUSTEXCESSGEN,8,LASTCHANGED,datetime,1,0
v5.2,BILLINGCUSTEXCESSGEN,9,REGIONID,varchar(10),0,1
v5.2,BILLINGDAYTRK,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGDAYTRK,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGDAYTRK,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGDAYTRK,4,SETTLEMENTDATE,datetime,0,1
v5.2,BILLINGDAYTRK,5,RUNNO,"numeric(3,0)",1,0
v5.2,BILLINGDAYTRK,6,LASTCHANGED,datetime,1,0
v5.2,BILLINGEXCESSGEN,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGEXCESSGEN,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGEXCESSGEN,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGEXCESSGEN,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGEXCESSGEN,5,SETTLEMENTDATE,datetime,0,1
v5.2,BILLINGEXCESSGEN,6,PERIODID,"numeric(3,0)",0,1
v5.2,BILLINGEXCESSGEN,7,EXCESSENERGYCOST,"numeric(15,5)",1,0
v5.2,BILLINGEXCESSGEN,8,LASTCHANGED,datetime,1,0
v5.2,BILLINGEXCESSGEN,9,REGIONID,varchar(10),0,1
v5.2,BILLINGFEES,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGFEES,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGFEES,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGFEES,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGFEES,5,MARKETFEEID,varchar(10),0,1
v5.2,BILLINGFEES,6,RATE,"numeric(15,5)",1,0
v5.2,BILLINGFEES,7,ENERGY,"numeric(16,6)",1,0
v5.2,BILLINGFEES,8,VALUE,"numeric(15,5)",1,0
v5.2,BILLINGFEES,9,LASTCHANGED,datetime,1,0
v5.2,BILLINGFEES,10,PARTICIPANTCATEGORYID,varchar(10),0,1
v5.2,BILLINGFINANCIALADJUSTMENTS,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGFINANCIALADJUSTMENTS,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGFINANCIALADJUSTMENTS,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGFINANCIALADJUSTMENTS,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGFINANCIALADJUSTMENTS,5,PARTICIPANTTYPE,varchar(10),1,0
v5.2,BILLINGFINANCIALADJUSTMENTS,6,ADJUSTMENTITEM,varchar(64),0,1
v5.2,BILLINGFINANCIALADJUSTMENTS,7,AMOUNT,"numeric(15,5)",1,0
v5.2,BILLINGFINANCIALADJUSTMENTS,8,VALUE,"numeric(15,5)",1,0
v5.2,BILLINGFINANCIALADJUSTMENTS,9,LASTCHANGED,datetime,1,0
v5.2,BILLINGFINANCIALADJUSTMENTS,10,FINANCIALCODE,"numeric(10,0)",1,0
v5.2,BILLINGFINANCIALADJUSTMENTS,11,BAS_CLASS,varchar(30),1,0
v5.2,BILLINGGENDATA,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGGENDATA,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGGENDATA,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGGENDATA,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGGENDATA,5,CONNECTIONPOINTID,varchar(10),0,1
v5.2,BILLINGGENDATA,6,STATIONID,varchar(10),1,0
v5.2,BILLINGGENDATA,7,DUID,varchar(10),1,0
v5.2,BILLINGGENDATA,8,AGGREGATEENERGY,"numeric(16,6)",1,0
v5.2,BILLINGGENDATA,9,SALES,"numeric(16,6)",1,0
v5.2,BILLINGGENDATA,10,PURCHASES,"numeric(16,6)",1,0
v5.2,BILLINGGENDATA,11,LASTCHANGED,datetime,1,0
v5.2,BILLINGGENDATA,12,PURCHASEDENERGY,"numeric(16,6)",1,0
v5.2,BILLINGGENDATA,13,MDA,varchar(10),1,0
v5.2,BILLINGINTERRESIDUES,1,ALLOCATION,"numeric(6,3)",1,0
v5.2,BILLINGINTERRESIDUES,2,TOTALSURPLUS,"numeric(15,5)",1,0
v5.2,BILLINGINTERRESIDUES,3,INTERCONNECTORID,varchar(10),0,1
v5.2,BILLINGINTERRESIDUES,4,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGINTERRESIDUES,5,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGINTERRESIDUES,6,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGINTERRESIDUES,7,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGINTERRESIDUES,8,SURPLUSVALUE,"numeric(15,6)",1,0
v5.2,BILLINGINTERRESIDUES,9,LASTCHANGED,datetime,1,0
v5.2,BILLINGINTERRESIDUES,10,REGIONID,varchar(10),0,1
v5.2,BILLINGINTERVENTION,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGINTERVENTION,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGINTERVENTION,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGINTERVENTION,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGINTERVENTION,5,MARKETINTERVENTION,"numeric(15,5)",1,0
v5.2,BILLINGINTERVENTION,6,TOTALINTERVENTION,"numeric(15,5)",1,0
v5.2,BILLINGINTERVENTION,7,LASTCHANGED,datetime,1,0
v5.2,BILLINGINTERVENTIONREGION,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGINTERVENTIONREGION,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGINTERVENTIONREGION,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGINTERVENTIONREGION,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGINTERVENTIONREGION,5,REGIONID,varchar(10),0,1
v5.2,BILLINGINTERVENTIONREGION,6,REGIONINTERVENTION,"numeric(15,5)",1,0
v5.2,BILLINGINTERVENTIONREGION,7,LASTCHANGED,datetime,1,0
v5.2,BILLINGINTRARESIDUES,1,ALLOCATION,"numeric(6,3)",1,0
v5.2,BILLINGINTRARESIDUES,2,TOTALSURPLUS,"numeric(15,5)",1,0
v5.2,BILLINGINTRARESIDUES,3,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGINTRARESIDUES,4,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGINTRARESIDUES,5,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGINTRARESIDUES,6,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGINTRARESIDUES,7,SURPLUSVALUE,"numeric(15,6)",1,0
v5.2,BILLINGINTRARESIDUES,8,LASTCHANGED,datetime,1,0
v5.2,BILLINGINTRARESIDUES,9,REGIONID,varchar(10),0,1
v5.2,BILLINGIRAUCSURPLUS,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGIRAUCSURPLUS,2,WEEKNO,"numeric(2,0)",0,1
v5.2,BILLINGIRAUCSURPLUS,3,RESIDUEYEAR,"numeric(4,0)",1,0
v5.2,BILLINGIRAUCSURPLUS,4,QUARTER,"numeric(2,0)",1,0
v5.2,BILLINGIRAUCSURPLUS,5,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGIRAUCSURPLUS,6,CONTRACTID,varchar(30),0,1
v5.2,BILLINGIRAUCSURPLUS,7,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGIRAUCSURPLUS,8,INTERCONNECTORID,varchar(10),0,1
v5.2,BILLINGIRAUCSURPLUS,9,FROMREGIONID,varchar(10),0,1
v5.2,BILLINGIRAUCSURPLUS,10,TOTALRESIDUES,"numeric(15,5)",1,0
v5.2,BILLINGIRAUCSURPLUS,11,ADJUSTMENT,"numeric(15,5)",1,0
v5.2,BILLINGIRAUCSURPLUS,12,LASTCHANGED,datetime,1,0
v5.2,BILLINGIRAUCSURPLUSSUM,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGIRAUCSURPLUSSUM,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGIRAUCSURPLUSSUM,3,RESIDUEYEAR,"numeric(4,0)",0,1
v5.2,BILLINGIRAUCSURPLUSSUM,4,QUARTER,"numeric(2,0)",0,1
v5.2,BILLINGIRAUCSURPLUSSUM,5,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGIRAUCSURPLUSSUM,6,INTERCONNECTORID,varchar(10),0,1
v5.2,BILLINGIRAUCSURPLUSSUM,7,FROMREGIONID,varchar(10),0,1
v5.2,BILLINGIRAUCSURPLUSSUM,8,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGIRAUCSURPLUSSUM,9,TOTALSURPLUS,"numeric(15,5)",1,0
v5.2,BILLINGIRAUCSURPLUSSUM,10,AUCTIONFEES,"numeric(15,5)",1,0
v5.2,BILLINGIRAUCSURPLUSSUM,11,ACTUALPAYMENT,"numeric(15,5)",1,0
v5.2,BILLINGIRAUCSURPLUSSUM,12,AUCTIONFEES_GST,"numeric(15,5)",1,0
v5.2,BILLINGIRAUCSURPLUSSUM,13,LASTCHANGED,datetime,1,0
v5.2,BILLINGIRAUCSURPLUSSUM,14,CSP_DEROGATION_AMOUNT,"numeric(18,8)",1,0
v5.2,BILLINGIRAUCSURPLUSSUM,15,UNADJUSTED_IRSR,"numeric(18,8)",1,0
v5.2,BILLINGIRAUCSURPLUSSUM,16,NEGATIVE_RESIDUES,"numeric(18,8)",1,0
v5.2,BILLINGIRFM,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGIRFM,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGIRFM,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGIRFM,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGIRFM,5,IRFMPAYMENT,"numeric(15,5)",1,0
v5.2,BILLINGIRFM,6,LASTCHANGED,datetime,1,0
v5.2,BILLINGIRNSPSURPLUS,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGIRNSPSURPLUS,2,WEEKNO,"numeric(2,0)",0,1
v5.2,BILLINGIRNSPSURPLUS,3,RESIDUEYEAR,"numeric(4,0)",1,0
v5.2,BILLINGIRNSPSURPLUS,4,QUARTER,"numeric(2,0)",1,0
v5.2,BILLINGIRNSPSURPLUS,5,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGIRNSPSURPLUS,6,CONTRACTID,varchar(30),0,1
v5.2,BILLINGIRNSPSURPLUS,7,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGIRNSPSURPLUS,8,INTERCONNECTORID,varchar(10),0,1
v5.2,BILLINGIRNSPSURPLUS,9,FROMREGIONID,varchar(10),0,1
v5.2,BILLINGIRNSPSURPLUS,10,TOTALRESIDUES,"numeric(15,5)",1,0
v5.2,BILLINGIRNSPSURPLUS,11,ADJUSTMENT,"numeric(15,5)",1,0
v5.2,BILLINGIRNSPSURPLUS,12,LASTCHANGED,datetime,1,0
v5.2,BILLINGIRNSPSURPLUSSUM,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGIRNSPSURPLUSSUM,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGIRNSPSURPLUSSUM,3,RESIDUEYEAR,"numeric(4,0)",0,1
v5.2,BILLINGIRNSPSURPLUSSUM,4,QUARTER,"numeric(2,0)",0,1
v5.2,BILLINGIRNSPSURPLUSSUM,5,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGIRNSPSURPLUSSUM,6,INTERCONNECTORID,varchar(10),0,1
v5.2,BILLINGIRNSPSURPLUSSUM,7,FROMREGIONID,varchar(10),0,1
v5.2,BILLINGIRNSPSURPLUSSUM,8,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGIRNSPSURPLUSSUM,9,TOTALSURPLUS,"numeric(15,5)",1,0
v5.2,BILLINGIRNSPSURPLUSSUM,10,AUCTIONFEES,"numeric(15,5)",1,0
v5.2,BILLINGIRNSPSURPLUSSUM,11,AUCTIONFEES_GST,"numeric(15,5)",1,0
v5.2,BILLINGIRNSPSURPLUSSUM,12,LASTCHANGED,datetime,1,0
v5.2,BILLINGIRNSPSURPLUSSUM,13,CSP_DEROGATION_AMOUNT,"numeric(18,8)",1,0
v5.2,BILLINGIRNSPSURPLUSSUM,14,UNADJUSTED_IRSR,"numeric(18,8)",1,0
v5.2,BILLINGIRPARTSURPLUS,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGIRPARTSURPLUS,2,WEEKNO,"numeric(2,0)",0,1
v5.2,BILLINGIRPARTSURPLUS,3,RESIDUEYEAR,"numeric(4,0)",1,0
v5.2,BILLINGIRPARTSURPLUS,4,QUARTER,"numeric(2,0)",1,0
v5.2,BILLINGIRPARTSURPLUS,5,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGIRPARTSURPLUS,6,CONTRACTID,varchar(30),0,1
v5.2,BILLINGIRPARTSURPLUS,7,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGIRPARTSURPLUS,8,INTERCONNECTORID,varchar(10),0,1
v5.2,BILLINGIRPARTSURPLUS,9,FROMREGIONID,varchar(10),0,1
v5.2,BILLINGIRPARTSURPLUS,10,TOTALRESIDUES,"numeric(15,5)",1,0
v5.2,BILLINGIRPARTSURPLUS,11,ADJUSTMENT,"numeric(15,5)",1,0
v5.2,BILLINGIRPARTSURPLUS,12,LASTCHANGED,datetime,1,0
v5.2,BILLINGIRPARTSURPLUS,13,ACTUALPAYMENT,"numeric(15,5)",1,0
v5.2,BILLINGIRPARTSURPLUSSUM,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGIRPARTSURPLUSSUM,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGIRPARTSURPLUSSUM,3,RESIDUEYEAR,"numeric(4,0)",0,1
v5.2,BILLINGIRPARTSURPLUSSUM,4,QUARTER,"numeric(2,0)",0,1
v5.2,BILLINGIRPARTSURPLUSSUM,5,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGIRPARTSURPLUSSUM,6,INTERCONNECTORID,varchar(10),0,1
v5.2,BILLINGIRPARTSURPLUSSUM,7,FROMREGIONID,varchar(10),0,1
v5.2,BILLINGIRPARTSURPLUSSUM,8,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGIRPARTSURPLUSSUM,9,TOTALSURPLUS,"numeric(15,5)",1,0
v5.2,BILLINGIRPARTSURPLUSSUM,10,AUCTIONFEES,"numeric(15,5)",1,0
v5.2,BILLINGIRPARTSURPLUSSUM,11,ACTUALPAYMENT,"numeric(15,5)",1,0
v5.2,BILLINGIRPARTSURPLUSSUM,12,AUCTIONFEES_GST,"numeric(15,5)",1,0
v5.2,BILLINGIRPARTSURPLUSSUM,13,LASTCHANGED,datetime,1,0
v5.2,BILLINGIRPARTSURPLUSSUM,14,CSP_DEROGATION_AMOUNT,"numeric(18,8)",1,0
v5.2,BILLINGIRPARTSURPLUSSUM,15,UNADJUSTED_IRSR,"numeric(18,8)",1,0
v5.2,BILLINGIRPARTSURPLUSSUM,16,AUCTIONFEES_TOTALGROSS_ADJ,"numeric(18,8)",1,0
v5.2,BILLINGPRIORADJUSTMENTS,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGPRIORADJUSTMENTS,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGPRIORADJUSTMENTS,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGPRIORADJUSTMENTS,4,ADJCONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGPRIORADJUSTMENTS,5,ADJWEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGPRIORADJUSTMENTS,6,ADJBILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGPRIORADJUSTMENTS,7,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGPRIORADJUSTMENTS,8,PREVAMOUNT,"numeric(15,5)",1,0
v5.2,BILLINGPRIORADJUSTMENTS,9,ADJAMOUNT,"numeric(15,5)",1,0
v5.2,BILLINGPRIORADJUSTMENTS,10,IRN,"numeric(15,5)",1,0
v5.2,BILLINGPRIORADJUSTMENTS,11,IRP,"numeric(15,5)",1,0
v5.2,BILLINGPRIORADJUSTMENTS,12,INTERESTAMOUNT,"numeric(15,5)",1,0
v5.2,BILLINGPRIORADJUSTMENTS,13,LASTCHANGED,datetime,1,0
v5.2,BILLINGPRIORADJUSTMENTS,14,IRSR_PREVAMOUNT,"numeric(15,5)",1,0
v5.2,BILLINGPRIORADJUSTMENTS,15,IRSR_ADJAMOUNT,"numeric(15,5)",1,0
v5.2,BILLINGPRIORADJUSTMENTS,16,IRSR_INTERESTAMOUNT,"numeric(15,5)",1,0
v5.2,BILLINGREALLOC,1,CONTRACTYEAR,"numeric(4,0)",0,1
v5.2,BILLINGREALLOC,2,WEEKNO,"numeric(3,0)",0,1
v5.2,BILLINGREALLOC,3,BILLRUNNO,"numeric(3,0)",0,1
v5.2,BILLINGREALLOC,4,PARTICIPANTID,varchar(10),0,1
v5.2,BILLINGREALLOC,5,COUNTERPARTY,varchar(10),0,1
v5.2,BILLINGREALLOC,6,VALUE,"numeric(15,5)",1,0
